ilan_no,room,salon,brut_m2,net_m2,floor_location,building_age,building_floor,compliance_with_loan,bathroom_amount,building_type,fuel_type,price,il,ilce,mahalle,home_link
136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/izmir-karabaglar-doganay-satilik/daire/66154-1799

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-cankaya-guvenevler-satilik/daire/1354-2367

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/antalya-kepez-esentepe-satilik/daire/126313-269

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/izmir-karsiyaka-semikler-satilik/daire/90478-1534

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/kocaeli-gebze-guzeller-satilik/daire/107593-348

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-beylikduzu-yakuplu-satilik/daire/115162-288

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/edirne-merkez-fatih-satilik/daire/108725-331

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/balikesir-bandirma-gunaydin-satilik/daire/76227-3166

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/aydin-kusadasi-degirmendere-satilik/daire/128095-97

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/izmir-karsiyaka-semikler-satilik/daire/116566-385

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/antalya-muratpasa-meydankavagi-satilik/daire/21055-2411

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-kagithane-celiktepe-satilik/daire/20823-5441

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-kecioren-ovacik-satilik/daire/89065-263

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/denizli-merkezefendi-muratdede-satilik/daire/67388-875

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-etimesgut-ahi-mesut-satilik/daire/122321-337

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/konya-meram-meliksah-satilik/daire/112382-93

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-cankaya-100-yil-satilik/daire/6453-2651

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/yalova-ciftlikkoy-sultaniye-satilik/daire/81722-1135

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-etimesgut-seyh-samil-satilik/daire/62871-799

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-cankaya-bademlidere-satilik/daire/16349-1194

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-uskudar-sultantepe-satilik/daire/10656-1232

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-bahcelievler-siyavuspasa-satilik/daire/70388-4582

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/adana-cukurova-guzelyali-satilik/daire/125913-3

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/izmir-karsiyaka-alaybey-satilik/daire/29280-1327

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/adana-seyhan-yesilyurt-satilik/daire/19458-2991

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-adalar-burgazada-satilik/daire/42477-269

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-sincan-ertugrulgazi-satilik/daire/126490-738

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/antalya-kepez-aktoprak-satilik/daire/103169-1028

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/zonguldak-eregli-suleymanlar-satilik/daire/125410-7

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/denizli-merkezefendi-selcuk-bey-satilik/daire/121464-815

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/antalya-konyaalti-hurma-satilik/daire/111828-962

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-fatih-yedikule-satilik/daire/120712-157

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/antalya-konyaalti-gursu-satilik/daire/81670-597

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/izmir-cigli-atasehir-satilik/daire/116537-376

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-besiktas-arnavutkoy-satilik/daire/63901-2181

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-cankaya-ilker-satilik/daire/6310-18860

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-cankaya-bademlidere-satilik/daire/18887-7416

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-bakirkoy-kartaltepe-satilik/daire/2831-2514

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/balikesir-altieylul-alti-eylul-satilik/daire/108967-204

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-cankaya-oguzlar-satilik/daire/20785-234

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-sariyer-tarabya-satilik/daire/33208-5645

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-fatih-karagumruk-satilik/daire/120901-195

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-beyoglu-omer-avni-satilik/daire/122207-63

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/izmir-konak-mehmet-ali-akman-satilik/daire/30708-1092

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/mugla-mentese-bayir-satilik/daire/121535-479

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/tekirdag-corlu-nusratiye-satilik/daire/64979-447

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-cankaya-kucukesat-satilik/daire/8790-1347

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/izmir-menemen-30-agustos-satilik/daire/61148-1841

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/edirne-merkez-sukrupasa-satilik/daire/128333-60

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/izmir-bergama-fatih-satilik/daire/122598-63

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-kadikoy-dumlupinar-satilik/daire/104087-2548

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-yenimahalle-kentkoop-satilik/daire/66675-5494

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-kadikoy-fenerbahce-satilik/daire/5735-758

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-etimesgut-guzelkent-satilik/daire/81610-7207

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/diyarbakir-baglar-bagcilar-satilik/daire/62791-427

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-etimesgut-yeni-baglica-satilik/daire/25137-966

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-cankaya-bahcelievler-satilik/daire/5152-1238

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/mugla-marmaris-hatipirimi-satilik/daire/72638-4050

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/eskisehir-odunpazari-goztepe-satilik/daire/54375-965

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-atasehir-kucukbakkalkoy-satilik/daire/13567-7480

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/antalya-konyaalti-sarisu-satilik/daire/119498-1102

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-kecioren-bademlik-satilik/daire/24371-341

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/canakkale-merkez-esenler-satilik/daire/87185-497

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-kartal-yakacik-yeni-satilik/daire/130875-171

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-sincan-ulubatli-hasan-satilik/daire/7331-1258

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/bursa-mudanya-halitpasa-satilik/daire/130646-97

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/konya-selcuklu-buhara-satilik/daire/99155-108

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-beylikduzu-dereagzi-satilik/daire/25870-2725

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-bahcelievler-soganli-satilik/daire/67053-151

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-besiktas-mecidiye-satilik/daire/118119-315

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/izmir-karsiyaka-bahcelievler-satilik/daire/29342-1924

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-cankaya-emek-satilik/daire/38136-2133

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-altindag-ornek-satilik/daire/96095-458

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/aydin-efeler-girne-satilik/daire/77072-3216

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/karaman-merkez-cedit-satilik/daire/121775-226

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-kecioren-senlik-satilik/daire/123851-170

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-cankaya-ehlibeyt-satilik/daire/71743-2274

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-cankaya-yildizevler-satilik/daire/22939-1207

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-kadikoy-fenerbahce-satilik/daire/1723-9538

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/balikesir-bandirma-17-eylul-satilik/daire/85890-736

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/antalya-muratpasa-guzeloba-satilik/daire/121349-98

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-sisli-merkez-satilik/daire/41097-1020

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-beyoglu-cihangir-satilik/daire/22475-2495

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-kagithane-hamidiye-satilik/daire/88293-2240

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/aydin-soke-yenikent-satilik/daire/123932-196

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-mamak-caglayan-satilik/daire/40243-9507

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-bagcilar-fatih-satilik/daire/110293-434

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-cankaya-fidanlik-satilik/daire/88892-1116

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-kagithane-ortabayir-satilik/daire/11114-11523

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/canakkale-lapseki-gazi-suleyman-pasa-satilik/daire/125443-7

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-kucukcekmece-atakent-satilik/daire/45799-2711

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-mamak-hurel-satilik/daire/122845-1590

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/bartin-merkez-aladag-satilik/daire/130887-15

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-pendik-yenisehir-satilik/daire/90561-345

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/mersinicel-yenisehir-gazi-satilik/daire/90625-3514

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-sultangazi-eski-habipler-satilik/daire/0-40369841

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-kucukcekmece-fatih-satilik/daire/0-40369341

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/mersinicel-tarsus-anit-satilik/daire/121978-641

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/balikesir-bandirma-17-eylul-satilik/daire/135795-33

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-fatih-balat-satilik/daire/0-40371047

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/zonguldak-merkez-mesrutiyet-satilik/daire/130622-33

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-kadikoy-bostanci-satilik/daire/0-40367624

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/trabzon-akcaabat-yaylacik-satilik/daire/0-40369211

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-yenimahalle-mehmet-akif-ersoy-satilik/daire/4156-1131

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/konya-karatay-karakulak-satilik/daire/133420-25

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-cankaya-ilkbahar-satilik/daire/40334-134

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-bayrampasa-terazidere-satilik/daire/109545-383

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-kadikoy-erenkoy-satilik/daire/6388-8000

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-kadikoy-acibadem-satilik/daire/1006-18429

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/eskisehir-odunpazari-71-evler-satilik/daire/65737-5171

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-beylikduzu-baris-satilik/daire/19730-2298

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/izmir-karsiyaka-donanmaci-satilik/daire/31220-7860

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/aydin-efeler-fatih-satilik/daire/69914-489

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-esenyurt-mehtercesme-satilik/daire/119748-929

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-cankaya-bahcelievler-satilik/daire/4666-1195

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-esenyurt-suleymaniye-satilik/daire/113993-1154

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/istanbul-bahcelievler-soganli-satilik/daire/111551-1495

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/bursa-nilufer-balkan-satilik/daire/120973-223

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/izmir-bornova-erzene-satilik/daire/57038-1388

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-etimesgut-atayurt-satilik/daire/125996-428

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-yenimahalle-ergenekon-satilik/daire/128610-129

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/aydin-kusadasi-hacifeyzullah-satilik/daire/84929-13781

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/eskisehir-tepebasi-batikent-satilik/daire/111946-573

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/canakkale-merkez-ismetpasa-satilik/daire/92215-2444

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/ankara-cankaya-kirkkonaklar-satilik/daire/50790-230

136326-13,2,1,120,110,Ara Kat,0,7,True,1,Ahşap,Doğalgaz,,İstanbul,Beylikdüzü,Yakuplu,https://www.hepsiemlak.com//en/kayseri-melikgazi-kosk-satilik/daire/80844-1188

